original_post,label,image_id,post_id
大家买牙膏请留心，买牙膏时注意牙膏管反面底部的颜色条，今天才知道原来颜色条有含义啊!共分4种：绿，蓝，红，黑。绿色：纯天然，蓝色：天然十药物，红色：天然十化学成分，黑色：纯化学! 原来我们的牙膏多数黑色。连儿童牙膏好多都是黑色的,1,83fcf2c0jw1e4vxdf9uu5j20hs0qo773,3580408719876002
昨天凌晨12点，云南省昆明市宜良县的一个小山村发生一件怪事，一只母猪居然生下8个男婴儿。在场所有人都不敢相信自己的眼睛！各国专家都赶到现场后都无法解释这一，奇特迹象！这将成为世界历史上的未解之迷！ 求证实。,1,7c683205jw1e0u73tquhuj,3534728822797966
【深圳提醒：1008600是诈骗电话】“您的账号余额少于10元，请适时充值以免停机，欢迎使用短信形式的手机账单服务（免费）！发短信请回复号码1008600”如果您回复了，就上当了，你的手机会被扣费！真正的移动客服电话是10086！如果收到呢种短信，切记唔好回复扩散，扩散，唔好上当啊！！,1,88801866jw1dzkvjqx2qgj,3520522614449187
广西惊现帝王局长：吃509分低保，九套房子，6个老婆:核心提示： 中国的低保，是发给富人和官员的，这也算是中国特色吧！ O网页链接,1,a134a893jw1e273enb8v1j,3550055962863050
奥运花8000亿， 世博花6000亿，亚运花4000亿，买美国国债花40000亿，给非洲兄弟4000亿，三公9000亿，维稳8000亿，干部病房疗养6000亿。搞全民医疗，他们说：没钱。广西小朋友拿棺材当板凳！湘西的小朋友每天肚饿肚上学！而四川的8岁女童小孩悬崖背水…,1,845238a7tw1e74qc0crpnj20jg0d0dha,3605737424996159
Mico是中美混血男孩，3周岁，身高1米左右，偏瘦，寸头，离开时身穿绿色棉布大衣、深蓝色裤子、咖色皮鞋，能说简单的中文及英文。于1月7日16：33分左右，在爱绿双语幼儿园门口育秀路段（大润发周边）被抢走，至今下落未明，他的妈妈已近崩溃，望知情者提供线索，求扩散！（在上海）,1,60fd632djw1e0q1a54bk1j,3533424256546472
北京时间3月12日消息，在83版《西游记》中扮演孙悟空的演员六小龄童（章金莱），3月12日早上八点半病逝于浙江绍兴慈济医院，享年53岁。如果他给你的童年带去了无数欢乐，如果你觉得他是无可超越的经典，请默默的转发，让更多人祝愿猴哥·一路走好！,1,724ff39bjw1e2o4jerb7ej,3555394586198941
【双休日的来历】1994年前后，中美入世谈判最艰难的时刻，美方突然向中方提出：在全世界都实行双休日的今天，中国必须尊重人权，也给中国人双休日，并把这一项作为入世条件之一。 1995年5月1日后起中国开始实行双休日工作制。「来源：电商报」记得以前是单休还是休一年半的。,1,a87c5d1ejw1e7au62bqcgj20b4085t9n,3607651550705864
【 关东大侠 】 2001年，沈阳市民关家东双手执刀，将20多名暴 力执法者7人扎倒、四死三伤。而后驾摩托车到母亲坟前跪拜，几小时后被抓获。关家东被枪决当天，妻子收到沿途沈阳群众捐款40多万元，群众称之“关东大侠”。此后沈阳城市执法人员态度大为改观。喜欢请关注,1,7f23a19djw1e9sj7o964ij20c808eaau,3635767257237167
"中国人民解放军总医院（301医院）从即日起到2015年12月15日给0-16岁患先天性心脏病的贫困家庭孩子（有当地贫困证明）做手术，可减免部分或全部费用，咨询电话：010-66875537。举手之劳，爱心传递， 这是一个基金救助项目。我打电话亲自确认的，是真的，另外他们告诉我科室的电话是010-66936283,",1,93dad53fjw1es81zh6g87j20f00qojsk,3843752626251490
急找孩子同事朋友家孩子被拐走了！ 13759695559 帮忙扩散，今天上午一个三岁多小女孩在沃尔玛附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 张静杰13759695559 O网页链接,1,005C3vAljw1ep6zsunu6pj30gd0m8ab5,3809567224270034
急找孩子，求转，求帮忙 ！寻人启事：帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之联系人 张静杰13759695559 谢谢你重谢,1,743509fcjw1eoqhrb3egmj20hs0hs3zl,3804394598589860
"河南洛阳市一女子因为太漂亮，在被强丨奸时，不主动配合强丨奸,导致强丨奸者生殖器官折断，因失血过多而身亡。昨日洛阳市洛龙区法院审结此案，判... O被判刑3年！难道要我张开双腿迎接你们吗？ 2金辉路",1,93e82ffbjw1eri83u173zj20dw08imxz,3835655903785264
家长们注意啦：现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！没有孩子的也请友情转下,1,005ZTZbdjw1esandxo5exj308w08yweo,3844565905822881
转发，大黄鸭在港不幸爆掉，乃大陆沈阳某旅行团的胡某扔烟头所致。此旅行团13日晚搭乘豪华客轮「莫利亚第」号经过大黄鸭旁，胡某向其投掷了30个点燃的烟头并向周围游客表示“不信弄不死你”，昨晚大黄鸭倒下后经导游指认港警已将其收监。鴨子去了16個國家都無事，為毛就死在咱中國呢？,1,6e35c3b7jw1e4p6fm57x9j20c80icdgq,3578293444228577
【年关提醒：新版假币又来了！】千万不要上当了~（转发周知）,1,95b96d85jw1e11dcb38u8j,3536977289275451
请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，刚看了新闻：可口可乐、爽歪歪。娃哈哈AD钙奶、多美滋、雅培、、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回，希望有儿女的爸爸妈妈相互转告。,1,005MOfxvjw1eqgu7j1po4j30sg0bognf,3823936997455342
香港方面称，充气大黄鸭在港不幸爆掉，乃大陆沈阳某旅行团的胡某扔烟头所致。此旅行团13日晚搭乘豪华客轮「莫利亚第」号经过大黄鸭旁，胡某向其投掷了30个点燃的烟头并向周围游客表示“不信弄不死你”，昨晚大黄鸭倒下后经导游指认港警已将其收监。,1,4b6330f8jw1e4p4mz47ijj20ja0hsdhp,3578277786747152
寻人启事 13888033164。有线索酬金100万 帮忙扩散，今天上午一个十多岁小男孩在锦绣花园小区附近被人拐走了，小男孩能说出他的名字……汪雄～从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢,1,0069xvJTjw1etdp6nnf6zj30hs0jmwfc,3856806445238124
紧急通知：家里有孩子的 大人都看好了，江苏省来了1000多外地人 专偷小孩抢小孩的 苏州已丢20多个，已解剖7个拿走器官！今天学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，有问路的千万别停下，不要理会！我得把我自己看好了,1,0067108ijw1etfetqa8guj30qo0zkdm3,3857343034471691
【毁三观啊】杨振宁82岁时娶了28岁的翁帆，如今翁帆68岁的父亲翁云光和杨振宁18岁孙女小杨喜结连理，杨云光表示这是一种美德也是光荣！不知道他们怎么称呼对方了元芳，你怎么看啊？,1,8e63c2afgw1dzbpxqkdt1j,3517654150730001
太可怕了，今年3.15又有17种“问题食品”曝光：1兰州拉面，2砂锅粥‘加料’致癌，3来伊份，4立顿茶，5太子了奶粉，6星巴克冰乐，7东北饺子参老鼠肉，8蛋黄派和榴莲酥，9蒙牛，10统一奶茶，11蛇果上蜡，12可乐，13费列巧克力有‘活蛀虫’，14烧烤，15人造鸡蛋，16绝育黄瓜，17果粒橙！这是在服毒吗？,1,6815cce2jw1e2muaaknzaj,3554991853652195
家里有孩子的 大人都看好了，四川省成都市来了1000多外地人 专偷小孩抢小孩的 成都地区已经丢20多个，已解剖7个拿走器官！今天学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的人带黑口罩穿黑裤衩，有问路的千万别停下，不要理会收到的都传下，这是事实！,1,0066IUQBjw1etjkqlv92dj30hs0npwf9,3858648478029602
【中国红十字会是山寨货】中国是唯一不加入国际红十字 会的国家。加入国际红十字会要求账目必须向国际红十字会公 开，中国认为这是干涉内政。所以成立了不同于国际红十字的 冒牌货，简单点说，这个隶属于民政部的红十字会是山寨的。,1,41e0ae19gw1e3xd8dabq6j20be0f2t9u,3569575834627849
小斗士：这是发生在安徽省太和县一起强拆残案，黑社会打死了一家七口，当地政府己封锁了消息，希望有良知的国人把他转出去。,1,006fmDiAjw1exh7fotxp1j30ku112tc0,3903043370596508
以后买牙膏要注意了！牙膏尾部的颜色代表什么意思你知道吗？爱护家人健康需留心。颜色有4种:绿、蓝、红、黑. 绿色:纯天然； 蓝色:天然+药物； 红色:天然+化学成分； 黑色:纯化学！转发艾特给你的亲人朋友吧！,1,51372039jw1e56cnuu6t1j20hs0d5aci,3583676426579682
被五个女人轮奸后的男人。这社会似乎全乱套了。。事情发生在杭州附近桐庐某个山上在情人节当晚、几女子有目的将其男子灌醉以爬山为名对其男子实施轮奸、蹂躏、摧残、手段极其残忍。法医鉴定结果为：精尽而人亡！！！女人也有这度疯狂的啊〜〜〜现在男人也不安全啊！大家可小心,1,3fd5b45fjw1e7pyem3u9sj20bu0hsgmp,3612390296053454
「内部透露」李天一案女主角撤销控诉，已达成和解意向。因李天一未满18岁，且当时已经醉酒，即便诉讼被重判的可能性极低，记李天一及其他4名嫌疑人家长的奔走，最终联系上女孩父母并进行了长谈，受害人最终得到极大的物质补偿，包括落实北京户口，工作及一套房产。,1,a6e8e870jw1e268y8j8uqj,3549790778491622
【央视采访领导手腕打马赛克 想遮住什么】央视采访领导，为其手腕专门打上马赛克，央视《焦点访谈》播放关于共和国脊梁评选活动造假之事采访民政部门领导，将其手腕部门打上马赛克遮住，为何将其遮住？遮住的到底是什么？名表？名首饰？让人不得怀疑这位领导手腕是什么“机密”？O网页链接,1,00081a88gw1e0k0fzv6nkj,3531536294993622
妇幼保健院携提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、多美滋、雅培、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！ 2琅琊王路,1,75338d80jw1er0kuddcm1j20k00zk78t,3830124586134984
妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、多美滋、雅培、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！ O网页链接,1,a2090326jw1eqyn7w3v47j20f10qoglx,3829518354016016
【交通新规】2013年1月1日施行:1闯红灯，记6分，罚100元。2酒驾，5年内不得再考取驾照。3不系安全带，记3分，罚100元。4副驾不系安全带，记1分，罚50元。5行驶中拨打手机，记3分，罚100元。6行驶中抽烟，记1分，罚100元。7有意遮挡号牌，记12分，顶额处罚。8超速驾驶，记6分。扩散给大家! (广州日报),1,697e09e0jw1dxv4xcoa5ij,3501169957796744
妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，刚看了新闻：旺仔牛奶。、可口可乐、爽歪歪。娃哈哈AD钙奶、多美滋、雅培、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回望家长朋友们爱孩子 ，就别给他喝了。 2济南·建新街区,1,005VXuGMjw1evico2mdl8j30ff0ff3zw,3880833402638396
请傻逼舔菊狗速来洗地：一位爆炸后凌晨赶到天津滨海的北京志愿者说：“现场所有物资都是我们买来的，用自己的车运来的，现在红十字会和城管要联合执法，抢走我们的物资纳入红十字会名下，强行算作我们捐给红十字会,1,53ae0b70gw1ev3dagktkgj20dc0dbglx,3876407618586004
使命必达！转【三星赔了苹果30卡车硬币】今天上午，30辆装满5美分硬币的卡车停在了加利福尼亚州苹果公司的总部。最初，苹果公司的安保部门以为是这些卡车转移错了地方，但是在数分钟之后，蒂姆·库克收到一个来自三星CEO的电话，电话中解释道这就是他们将要支付给美国苹果公司的10亿美元的罚款。,1,5fbb35a2gw1dwegapwootj,3484655821171723
尼姑薪酬~逆天！要求应届生，学历研究生。1）苏州寒山寺做满3年7000以上，方丈30000以上/月，下班之后，不干预私生活，可嫁人生子。2）广州大悲尼姑庵满3年7000以上，师太30000以上/月，下班之后，不干预私生活。3）上海净心庵招聘尼姑，做满3年8000以上，庵主20000以上。[求职跳槽加微信：youzhaopin],1,8de687a9jw1e7895jxkuhj209f0fajse,3606841663165498
央视的主要反美名嘴宋晓军，是《中国不高兴》作者之一，此书掀起了狂热的反美民族主义情绪！……宋晓军在赚了一大笔中国愤青的钱之后，赶紧办理了美国绿卡。,1,b92b036fgw1ewi5wo336aj20eg0i0myl,3892059028749509
【中國紅十字會總會不是國際紅十字會員國】 中國紅十字會總會是唯一不加入國際紅十字會的會員國。因為加入國際紅十字會就必須在人事安排、行動、管理等方面符合國際規格，且賬目必須嚮國際紅十字會公開，有司認爲這是幹涉我國內政。【那這個隸屬于民政部的紅十字會是山寨的？】,1,97a80ddbjw1e3x7yfyv5yj209q08lmxb,3569529894456947
110已证实不是假的！大家注意！紧急通知：家里有孩子的 大人都看好了，江苏省来了1000多外地人 专偷小孩抢小孩的 苏州已丢20多个，已解剖7个拿走器官！今天学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，有问路的千万别理会！,1,8a0ba5d2jw1ethek1hlkej20hs0qotba,3857967629714282
李双江之子#李天一#涉嫌强奸罪被批捕。李的76人律师团领队、法律大学副校长张爱国教授对媒体表示，李天一因是第一个与被害女子发生关系，所以不构成轮奸罪，只是以判罚较轻的强奸罪批捕，这是律师团所有成员共同努力的结果。记住啊，轮奸要第一个上！草泥马！,1,7c9a72c7gw1e2io6qkr03j,3553684971477739
#天津塘沽大爆炸#我希望这些都是假的，不是真相！所有人都会平安！天津加油！,1,723a40bbjw1ev1erkdd0ej20gr0qo75o,3875523014685400
一家七囗被这样打死真的是无法无天了吗 求转发谢谢 O秒拍视频 .,1,736f0c7ejw1exi8ksbcwmj207k0dc0tr,3903366578804945
特别提醒，若有人在路上接近你，向你推销福建安溪铁观音，又让你闻一下，你一定注意不要上当！那是观音土，是种迷昏药，一闻即晕！作案时，轻者劫财劫色，重者杀害高价出.售器官！非常残忍，现在已经在广东，河北，黑龙江，天津等省市出现了，看完请马上转发转告你的亲人朋友，望大家小心。互转,1,6b562c55jw1e0sw6017xgj,3534320087633406
帮忙！求扩散，今天上午有朋友的朋友的女儿在河北唐山大润发超市附近被人拐走了，小女孩三岁多，能准确说出她爸爸的手机号码，这是小女孩的照片，从监控上看是被一个四十多岁男人抱走了，现大人都急疯了，有知情者请告之，万分感谢！（帮朋友转发 扩散） 我在这里:2唐山·天津收费站,1,af1b23c6jw1e6r1301dnuj20hs0nwjs5,3601442688655609
【帮转】北京的朋友们注意一下：强烈呼吁：大家关好门窗，不确定是否有有害气体。北京地区距离塘沽直线150公里，现时风速3-4级，时速21.6KM/小时，预计7小时吹到北京，今天日出5:23，请大家在日出前关好门窗，明晨尽量带口罩外出！！,1,3f128a61gw1ev0dt6ujv3j20k00zk0wf,3875201114375866
帮帮忙谢谢！寻人启事 13836689002。有线索酬金100万 帮忙扩散，今天上午一个2多岁小男孩在阳光小区附近被人拐走了，小男孩能说出他的名字……王鹤从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人汪永超,1,005KvwXejw1etd3mmlkdwj30c80c8aaf,3856618666563950
【无奈】中国在世界排行榜上：1.清廉指数第79位；2.卫生医疗公平倒数第四；3.大学学费成本最高；4.城乡收入差距第一；5.税负第二；6.矿难死亡人数占全球80％；7.行政成本最高；8.收费公路14万公里10万在中国，占70%；9.有8亿人口游离于社保之外。转！,1,73822276tw1e0v9k4dkfxj,3535063637353866
大家买牙膏请留心，买牙膏时注意下牙膏管反面底部的颜色条，原来颜色条有含义啊！尽量选择绿色和蓝色，共分4种:绿、蓝、红、黑。 绿色:纯天然 蓝色:天然+药物 红色:天然+化学成分 黑色:纯化学 国内的儿童牙膏居然大多是化学的，你知道以后如何选择！,1,3e1af9c0jw1e4vkhoz5ahj20xc18gdie,3580296563943100
#机锋播报#【三星赔了苹果30卡车硬币】29日上午，30辆装满5美分硬币的卡车停在了加利福尼亚州苹果公司的总部。苹果公司的安保部门以为是这些卡车转移错了地方，但在数分钟之后，蒂姆·库克收到来自三星CEO的电话，电话中解释道这就是他们将要支付给美国苹果公司的10亿美元的罚款O网页链接,1,6797dfe9gw1dwdq8rkzg8j,3484429249048172
希望宝宝快点回家。【寻人启事】 13759695559 帮忙扩散，今天上午一个三岁多小女孩在锦绣佳苑小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 张静杰13759695559,1,005PKMv3jw1engjsp3m58j30hs0nqgmc,3789993031720132
【律师称李天一第一个与女子发生关系 不构成轮奸】李双江之子李天一涉嫌强奸罪，于7日被批捕。76人律师团领队、法律大学副校长张爱国教授对媒体表示，李因第一个与被害女子发生性关系，不构成轮奸罪，只判罚较轻的强奸罪批捕。ps 尼玛！这个故事告诉我们，为什么从小要力争第一！O网页链接,1,7593225ejw1e2je4nnux2j,3553910830867126
刚知道老版《西游记》中扮演孙悟空的演员六小龄童，3月12日早上八点半病逝。他给我的童年带来了无数欢乐，也是我假期里的必看剧，至今还是很喜欢他演的猴王。猴哥·一路走好！,1,76ce36ccjw1e2nytv5r60j,3555344871900689
#塘沽爆炸真相#中国一向，报喜不抱忧，虚报谎报。11个中队…400人，为何就说17人 ！转…,1,9057d7e1gw1ev1et8rh9pj20nq0hsjw3,3875523573210274
真的吗？中国著名表演艺术家、中国一级演员 赵本山 于2013年4月3日晚23时在北京协和医院突发心肌梗塞，由于抢救不及时身亡，享年64岁。by张磊天津,1,4902ff53jw1e3dvulh9h3j,3563468802132237
【首创生11胞胎世界纪录】印度一妇女一次产下11胞胎，创世界记录,1,650bc487jw1du95b4ljvzj,3460423922214684
妇幼保健院通知、：现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！没有孩子的也请友情转转,1,9ae81b42jw1evtpp5myabj20ak073aaf,3884394882724651
转：【请记住：轮奸要第一个上！】李天一涉嫌强奸罪被批捕。李的76人律师团领队、法律大学副校长张爱国教授对媒体表示，李天一因是第一个与被害女子发生关系，所以不构成轮奸罪，只是以判罚较轻的强奸罪批捕，这是律师团所有成员共同努力的结果。记住啊，轮奸要第一个上！,1,3bd4391ajw1e2jggn2mtxj,3553931118650576
朋友们听好了！公安部.张育铭，特别提醒，若有人在路上接近你，向你推销福建安溪铁观音，又让你闻一下，你一定注意不要上.当！那是观音土，是种迷-昏-药，一闻即晕！作.案时，轻者劫.财劫色，重者杀害高价出售器官！非常残忍，现在已经在广东，河北，黑龙江，天津等省市出现了！,1,4d600c73jw1e0ry3enpdnj,3534023421298422
妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，刚看了新闻：旺仔牛奶。、可口可乐、爽歪歪。娃哈哈AD钙奶、多美滋、雅培、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回 O网页链接,1,a2fb15abjw1equiusa1fnj20hs0hsmyu,3828226529061233
李天一涉嫌强奸罪被批捕。李的76人律师团领队、法律大学副校长张爱国教授对媒体表示，李天一因第一个与被害女子发生关系，所以不构成轮奸罪，只是以判罚较轻的强奸罪批捕，这是律师团所有成员共同努力的结果。 #神哥点评# 张爱玲说过：“出名要趁早”李天一说：“轮奸要抢第一” 哎~~~·都是人才啊！,1,49f637a9jw1e2ilushh9rj,3553664691780624
急找孩子，求转，求帮忙有线索酬金10万 帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人宁继春13940292999 2转山路,1,005BKHMZjw1eqlonqcpadj30hs0nw40z,3825456421403703
【河南禹州疑似小三被当街扒光暴打现场照片上网 多女殴一人太野蛮】4月12日下午6时许，禹州市大同路，一名疑为“小三”的女子被数名女性按倒当街扒裤子。- 社会 - 广东之窗|广窗网—广东地区生活消费类门户站点！ O网页链接,1,5a575b25jw1er671cs6v2j20c10itwhs,3831885111571481
110已证实不是假的！新闻夜航刚播完！大家注意！紧急通知：家里有孩子的 大人都看好了江苏省来了1000多外地人 专偷小孩抢小孩的 苏州已丢20多个已解剖7个拿走器官！凡是街上转悠跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，有问路的千万别停下，不要理会，,1,005CFBSijw1etk141z07jj30f00qoq4n,3858790795514074
急找孩子，求转，求帮忙实验小学 寻人启事 13759695559 帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 张静杰137596955,1,005MqWPHjw1eqck9v373lj30f00qon0m,3822596695017599
妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，刚看了新闻：可口可乐、爽歪歪。娃哈哈AD钙奶、多美滋、雅培、、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回，希望有儿女的爸爸妈妈相互转告。这个一定要转～～ 2和平路,1,005XYJovjw1eo6smibi7lj30qo0zk42q,3798219761217127
非法所得不交出不得上岸、城管追小贩要非法所得、十几名城管追小贩至冰冷的河里索要小贩非法所得、小贩只是卖了点菜而以小贩只是想活着而不是生活而以、城管牛逼、,1,8c3ac861jw1e0oww06135j,3533072550680778
有的家长喜欢带宝宝去吃甜品，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。有孩子的都转下！！！没有孩子的也请友情转转！！！那些饮料会导致孩子性早熟！,1,005Zr9Enjw1ervrt0ienyj30hs0nqq6g,3839902363929900
北京的朋友们注意一下：大家关好门窗，天津爆炸，不确定是否有有害气体。北京地区距离塘沽直线150公里，现时风速3-4级，时速21.6KM/小时，预计7小时吹到北京，今天日出5:23，请大家在日出前关好门窗，今天尽量带口罩外出！,1,6ad6e3bfjw1ev0ry9q9y0j20xc18gh6k,3875324263418888
这位父亲叫刘庆峰，来自张家口蔚县，2014年10月20日下午，儿子刘浩华，️️️只为找到半年前丢失的儿子。大家看到了一起动动小手一起帮一下忙谢谢大家。[流泪]大家帮帮他吧，或许奇迹真的会发生️️️搭把手吧！好人们。,1,48c3f48ajw1eqgjpn0tr6j20f00qo40z,3823846496602571
5月13号一定别进影院，大家一起为《贞子》票房为零，做努力！ 中国人拍的《金陵十三钗》在日本小鬼子票房为零。小日本拍的《贞子》3D将于5月12日在中国大陆上映。而5月12日既是南京大屠杀纪念日，日本人说中国人是垃圾，不团结，日本人就是垃圾。爱国的就转发！,1,6b98fe55tw1e3zl4bg9p1j20dw09275d,3570271426038802
[爱心]一位叫徐敬的女孩，21岁，请速回雅安水城县人民医院，妈妈伤的很严重，想见她最后一面，爸爸号码15193383486,1,6b84693bjw1e3x7k5ji82j20i00qoq3s,3569526438541089
广西民政局长一人吃509份底保，九套房子6个老婆 - 【央视爆料：广西惊现帝王局长】 广西都安民政局长黄某一个人吃着509份底保，九套房子，6个老婆。三老婆刘茹跟人偷情被局长打，不服，报料：各位... O网页链接,1,3f55231bjw1e28vgt2tv4j,3550613755761217
【曝#李天一#是第一个与女子发生关系 不构成轮奸】李双江之子李天一涉嫌强奸罪于7日被批捕。李的76人律师团领队、法律大学副校长张爱国教授对媒体表示，李天一因第一个与被害女子发生性关系，不构成轮奸罪，只是以判罚较轻的强奸罪批捕，这是律师团所有成员共同努力的结果。,1,8b32da19tw1e2kgr56p1bj,3554247121475049
据说第六套人民币将于今年上市，新增1000圆和 500圆新币种。,1,8cd72d1fjw1e6e042gmhkj20fh0hsn0f,3597359592012177
急找孩子，求转，求帮忙实验小学 寻人启事 13940292999。有线索酬金10万 帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的姐妹留意一下 宁继春13940292999,1,95dae079jw1eqn1pf5afbj20go0goq4i,3825883175897632
紧急通知：! 妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！没有孩子的也请友情转转！惨咯重去买,1,0065HOLujw1erxtalrc1wj30ku0dzdgm,3840542234741692
我正在看【女学生跳楼前，写给全体教师的一封信，句句戳心，看过的人没有不落泪的...】，分享给你，一起看吧！O网页链接,1,b117d322jw1er5ici6d9aj20k00y6afq,3831670132332629
幼儿园刚才发紧急通知：妇幼保健院提示，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。 我平时就很爱喝爽歪歪。。。。,1,005z63DJjw1es03ggk5q0j30dc0an74p,3841302053034291
【日本人为什么不吃小龙虾】为了家人的健康分享它 !日本的客户来，一起约去吃饭。无论怎样劝都不吃小龙虾，还笑嘻嘻的看我们吃。追问起理由，才知道不吃的原因：小龙虾是二战时期日本军驻中国的生化部队处理大量的尸体的工具，同时生长环境越恶略，越污脏，它的生命力越旺盛。&gt;&gt;&gt;囧rz,1,78ee80cfjw1dus70jnk8ij,3466394455200104
感动又被萌翻，地震发生期间一位警察 救起了一只压在木板下的一只大熊猫，当警察 准备离开时熊猫死死地抱住警察叔叔的腿。如 果你感动了，请转发一下把。地震无情人有情 ，为雅安祈福。,1,749dd999jw1e3wz4qiwnrj208g0953z8,3569453051031490
紧急通知大家千万不要购买樱桃：今年樱桃里寄生了一种蛆虫，几乎100%的樱桃里面都有。实验方法：找最好看最新鲜的樱桃，放透明玻璃杯中，倒进水去后放点盐，大约2分钟就会看到这些蛆虫从完好的表皮往外钻。求扩散！好可怕！,1,6bcc1d04jw1e5nj1927txj20hs0nsq58,3589060683945642
李天一涉嫌强奸罪被批捕。李的76人律师团领队、法律大学副校长张爱国教授对媒体表示，李天一因第一个与被害女子发生关系，所以不构成轮奸罪，只是以判罚较轻的强奸罪批捕，这是律师团所有成员共同努力的结果。 张爱玲说过：“出名要趁早”李天一说：“轮奸要抢第一” 哎~~~·都是人才啊！,1,765db415gw1e2io5uabczj,3553684711404903
【恐怖 江西医院偷摘孕妇器官】日前，女子报案称，在景德镇新华医院做剖腹产手术后感觉身体不适，到医院做B超检查，发现少了一个肾脏。院长邹新盛随即被警方逮捕，邹交待了乘孕妇剖腹生子时偷摘她们的肾脏，共偷过9个肾。警察从其家里搜出180万现金。媒体集体失声,1,6049f15bgw1e9esmafp5uj2087089q3i,3631460789417377
